product_id,branch_id,season_id,sales_price,Full_price,Quantity,ag_sum,ag_average,ag_count
P3026,B3036,S3039,3161,3539,3048,,,
P3027,B3037,S3040,3162,3540,3049,,,
P3028,B3038,S3041,3163,3541,3050,,,
P3029,B3039,S3042,3164,3542,3051,,,
P3030,B3040,S3043,3165,3543,3052,,,
P3031,B3041,S3044,3166,3544,3053,,,
P3032,B3042,S3045,3167,3545,3054,,,
P3033,B3043,S3046,3168,3546,3055,,,
P3034,B3044,S3047,3169,3547,3056,,,
P3035,B3045,S3048,3170,3548,3057,,,
P3036,B3046,S3049,3171,3549,3058,,,
P3037,B3047,S3050,3172,3550,3059,,,
P3038,B3048,S3051,3173,3551,3060,,,
P3039,B3049,S3052,3174,3552,3061,,,
P3040,B3050,S3053,3175,3553,3062,,,
P3041,B3051,S3054,3176,3554,3063,,,
P3042,B3052,S3055,3177,3555,3064,,,
P3043,B3053,S3056,3178,3556,3065,,,
P3044,B3054,S3057,3179,3557,3066,,,
P3045,B3055,S3058,3180,3558,3067,,,
P3046,B3056,S3059,3181,3559,3068,,,
P3047,B3057,S3060,3182,3560,3069,,,
P3048,B3058,S3061,3183,3561,3070,,,
P3049,B3059,S3062,3184,3562,3071,,,
P3050,B3060,S3063,3185,3563,3072,,,
P3051,B3061,S3064,3186,3564,3073,,,
P3052,B3062,S3065,3187,3565,3074,,,
P3053,B3063,S3066,3188,3566,3075,,,
P3054,B3064,S3067,3189,3567,3076,,,
P3055,B3065,S3068,3190,3568,3077,,,
P3056,B3066,S3069,3191,3569,3078,,,
P3057,B3067,S3070,3192,3570,3079,,,
P3058,B3068,S3071,3193,3571,3080,,,
P3059,B3069,S3072,3194,3572,3081,,,
P3060,B3070,S3073,3195,3573,3082,,,
P3061,B3071,S3074,3196,3574,3083,,,
P3062,B3072,S3075,3197,3575,3084,,,
P3063,B3073,S3076,3198,3576,3085,,,
P3064,B3074,S3077,3199,3577,3086,,,
P3065,B3075,S3078,3200,3578,3087,,,
P3066,B3076,S3079,3201,3579,3088,,,
P3067,B3077,S3080,3202,3580,3089,,,
P3068,B3078,S3081,3203,3581,3090,,,
P3069,B3079,S3082,3204,3582,3091,,,
P3070,B3080,S3083,3205,3583,3092,,,
P3071,B3081,S3084,3206,3584,3093,,,
P3072,B3082,S3085,3207,3585,3094,,,
P3073,B3083,S3086,3208,3586,3095,,,
P3074,B3084,S3087,3209,3587,3096,,,
P3075,B3085,S3088,3210,3588,3097,,,
P3076,B3086,S3089,3211,3589,3098,,,
P3077,B3087,S3090,3212,3590,3099,,,
P3078,B3088,S3091,3213,3591,3100,,,
P3079,B3089,S3092,3214,3592,3101,,,
P3080,B3090,S3093,3215,3593,3102,,,
P3081,B3091,S3094,3216,3594,3103,,,
P3082,B3092,S3095,3217,3595,3104,,,
P3083,B3093,S3096,3218,3596,3105,,,
P3084,B3094,S3097,3219,3597,3106,,,
P3085,B3095,S3098,3220,3598,3107,,,
P3086,B3096,S3099,3221,3599,3108,,,
P3087,B3097,S3100,3222,3600,3109,,,
P3088,B3098,S3101,3223,3601,3110,,,
P3089,B3099,S3102,3224,3602,3111,,,
P3090,B3100,S3103,3225,3603,3112,,,
P3091,B3101,S3104,3226,3604,3113,,,
P3092,B3102,S3105,3227,3605,3114,,,
P3093,B3103,S3106,3228,3606,3115,,,
P3094,B3104,S3107,3229,3607,3116,,,
P3095,B3105,S3108,3230,3608,3117,,,
P3096,B3106,S3109,3231,3609,3118,,,
P3097,B3107,S3110,3232,3610,3119,,,
P3098,B3108,S3111,3233,3611,3120,,,
P3099,B3109,S3112,3234,3612,3121,,,
P3100,B3110,S3113,3235,3613,3122,,,
P3101,B3111,S3114,3236,3614,3123,,,
P3102,B3112,S3115,3237,3615,3124,,,
P3103,B3113,S3116,3238,3616,3125,,,
P3104,B3114,S3117,3239,3617,3126,,,
P3105,B3115,S3118,3240,3618,3127,,,
P3106,B3116,S3119,3241,3619,3128,,,
P3107,B3117,S3120,3242,3620,3129,,,
P3108,B3118,S3121,3243,3621,3130,,,
P3109,B3119,S3122,3244,3622,3131,,,
P3110,B3120,S3123,3245,3623,3132,,,
P3111,B3121,S3124,3246,3624,3133,,,
P3112,B3122,S3125,3247,3625,3134,,,
P3113,B3123,S3126,3248,3626,3135,,,
P3114,B3124,S3127,3249,3627,3136,,,
P3115,B3125,S3128,3250,3628,3137,,,
P3116,B3126,S3129,3251,3629,3138,,,
P3117,B3127,S3130,3252,3630,3139,,,
P3118,B3128,S3131,3253,3631,3140,,,
P3119,B3129,S3132,3254,3632,3141,,,
P3120,B3130,S3133,3255,3633,3142,,,
P3121,B3131,S3134,3256,3634,3143,,,
P3122,B3132,S3135,3257,3635,3144,,,
P3123,B3133,S3136,3258,3636,3145,,,
P3124,B3134,S3137,3259,3637,3146,,,
P3125,B3135,S3138,3260,3638,3147,,,
P3126,B3136,S3139,3261,3639,3148,,,
P3127,B3137,S3140,3262,3640,3149,,,
P3128,B3138,S3141,3263,3641,3150,,,
P3129,B3139,S3142,3264,3642,3151,,,
P3130,B3140,S3143,3265,3643,3152,,,
P3131,B3141,S3144,3266,3644,3153,,,
P3132,B3142,S3145,3267,3645,3154,,,
P3133,B3143,S3146,3268,3646,3155,,,
P3134,B3144,S3147,3269,3647,3156,,,
P3135,B3145,S3148,3270,3648,3157,,,
P3136,B3146,S3149,3271,3649,3158,,,
P3137,B3147,S3150,3272,3650,3159,,,
P3138,B3148,S3151,3273,3651,3160,,,
P3139,B3149,S3152,3274,3652,3161,,,
P3140,B3150,S3153,3275,3653,3162,,,
P3141,B3151,S3154,3276,3654,3163,,,
P3142,B3152,S3155,3277,3655,3164,,,
P3143,B3153,S3156,3278,3656,3165,,,
P3144,B3154,S3157,3279,3657,3166,,,
P3145,B3155,S3158,3280,3658,3167,,,
P3146,B3156,S3159,3281,3659,3168,,,
P3147,B3157,S3160,3282,3660,3169,,,
P3148,B3158,S3161,3283,3661,3170,,,
P3149,B3159,S3162,3284,3662,3171,,,
P3150,B3160,S3163,3285,3663,3172,,,
P3151,B3161,S3164,3286,3664,3173,,,
P3152,B3162,S3165,3287,3665,3174,,,
P3153,B3163,S3166,3288,3666,3175,,,
P3154,B3164,S3167,3289,3667,3176,,,
P3155,B3165,S3168,3290,3668,3177,,,
P3156,B3166,S3169,3291,3669,3178,,,
P3157,B3167,S3170,3292,3670,3179,,,
P3158,B3168,S3171,3293,3671,3180,,,
P3159,B3169,S3172,3294,3672,3181,,,
P3160,B3170,S3173,3295,3673,3182,,,
P3161,B3171,S3174,3296,3674,3183,,,
P3162,B3172,S3175,3297,3675,3184,,,
P3163,B3173,S3176,3298,3676,3185,,,
P3164,B3174,S3177,3299,3677,3186,,,
P3165,B3175,S3178,3300,3678,3187,,,
P3166,B3176,S3179,3301,3679,3188,,,
P3167,B3177,S3180,3302,3680,3189,,,
P3168,B3178,S3181,3303,3681,3190,,,
P3169,B3179,S3182,3304,3682,3191,,,
P3170,B3180,S3183,3305,3683,3192,,,
P3171,B3181,S3184,3306,3684,3193,,,
P3172,B3182,S3185,3307,3685,3194,,,
P3173,B3183,S3186,3308,3686,3195,,,
P3174,B3184,S3187,3309,3687,3196,,,
P3175,B3185,S3188,3310,3688,3197,,,
P3176,B3186,S3189,3311,3689,3198,,,
P3177,B3187,S3190,3312,3690,3199,,,
P3178,B3188,S3191,3313,3691,3200,,,
P3179,B3189,S3192,3314,3692,3201,,,
P3180,B3190,S3193,3315,3693,3202,,,
P3181,B3191,S3194,3316,3694,3203,,,
P3182,B3192,S3195,3317,3695,3204,,,
P3183,B3193,S3196,3318,3696,3205,,,
P3184,B3194,S3197,3319,3697,3206,,,
P3185,B3195,S3198,3320,3698,3207,,,
P3186,B3196,S3199,3321,3699,3208,,,
P3187,B3197,S3200,3322,3700,3209,,,
P3188,B3198,S3201,3323,3701,3210,,,
P3189,B3199,S3202,3324,3702,3211,,,
P3190,B3200,S3203,3325,3703,3212,,,
P3191,B3201,S3204,3326,3704,3213,,,
P3192,B3202,S3205,3327,3705,3214,,,
P3193,B3203,S3206,3328,3706,3215,,,
P3194,B3204,S3207,3329,3707,3216,,,
P3195,B3205,S3208,3330,3708,3217,,,
P3196,B3206,S3209,3331,3709,3218,,,
P3197,B3207,S3210,3332,3710,3219,,,
P3198,B3208,S3211,3333,3711,3220,,,
P3199,B3209,S3212,3334,3712,3221,,,
P3200,B3210,S3213,3335,3713,3222,,,
P3201,B3211,S3214,3336,3714,3223,,,
P3202,B3212,S3215,3337,3715,3224,,,
P3203,B3213,S3216,3338,3716,3225,,,
P3204,B3214,S3217,3339,3717,3226,,,
P3205,B3215,S3218,3340,3718,3227,,,
P3206,B3216,S3219,3341,3719,3228,,,
P3207,B3217,S3220,3342,3720,3229,,,
P3208,B3218,S3221,3343,3721,3230,,,
P3209,B3219,S3222,3344,3722,3231,,,
P3210,B3220,S3223,3345,3723,3232,,,
P3211,B3221,S3224,3346,3724,3233,,,
P3212,B3222,S3225,3347,3725,3234,,,
P3213,B3223,S3226,3348,3726,3235,,,
P3214,B3224,S3227,3349,3727,3236,,,
P3215,B3225,S3228,3350,3728,3237,,,
P3216,B3226,S3229,3351,3729,3238,,,
P3217,B3227,S3230,3352,3730,3239,,,
P3218,B3228,S3231,3353,3731,3240,,,
P3219,B3229,S3232,3354,3732,3241,,,
P3220,B3230,S3233,3355,3733,3242,,,
P3221,B3231,S3234,3356,3734,3243,,,
P3222,B3232,S3235,3357,3735,3244,,,
P3223,B3233,S3236,3358,3736,3245,,,
P3224,B3234,S3237,3359,3737,3246,,,
P3225,B3235,S3238,3360,3738,3247,,,
P3226,B3236,S3239,3361,3739,3248,,,
P3227,B3237,S3240,3362,3740,3249,,,
P3228,B3238,S3241,3363,3741,3250,,,
P3229,B3239,S3242,3364,3742,3251,,,
P3230,B3240,S3243,3365,3743,3252,,,
P3231,B3241,S3244,3366,3744,3253,,,
P3232,B3242,S3245,3367,3745,3254,,,
P3233,B3243,S3246,3368,3746,3255,,,
P3234,B3244,S3247,3369,3747,3256,,,
P3235,B3245,S3248,3370,3748,3257,,,
P3236,B3246,S3249,3371,3749,3258,,,
P3237,B3247,S3250,3372,3750,3259,,,
P3238,B3248,S3251,3373,3751,3260,,,
P3239,B3249,S3252,3374,3752,3261,,,
P3240,B3250,S3253,3375,3753,3262,,,
P3241,B3251,S3254,3376,3754,3263,,,
P3242,B3252,S3255,3377,3755,3264,,,
P3243,B3253,S3256,3378,3756,3265,,,
P3244,B3254,S3257,3379,3757,3266,,,
P3245,B3255,S3258,3380,3758,3267,,,
P3246,B3256,S3259,3381,3759,3268,,,
P3247,B3257,S3260,3382,3760,3269,,,
P3248,B3258,S3261,3383,3761,3270,,,
P3249,B3259,S3262,3384,3762,3271,,,
P3250,B3260,S3263,3385,3763,3272,,,
P3251,B3261,S3264,3386,3764,3273,,,
P3252,B3262,S3265,3387,3765,3274,,,
P3253,B3263,S3266,3388,3766,3275,,,
P3254,B3264,S3267,3389,3767,3276,,,
P3255,B3265,S3268,3390,3768,3277,,,
P3256,B3266,S3269,3391,3769,3278,,,
P3257,B3267,S3270,3392,3770,3279,,,
P3258,B3268,S3271,3393,3771,3280,,,
P3259,B3269,S3272,3394,3772,3281,,,
P3260,B3270,S3273,3395,3773,3282,,,
P3261,B3271,S3274,3396,3774,3283,,,
P3262,B3272,S3275,3397,3775,3284,,,
P3263,B3273,S3276,3398,3776,3285,,,
P3264,B3274,S3277,3399,3777,3286,,,
P3265,B3275,S3278,3400,3778,3287,,,
P3266,B3276,S3279,3401,3779,3288,,,
P3267,B3277,S3280,3402,3780,3289,,,
P3268,B3278,S3281,3403,3781,3290,,,
P3269,B3279,S3282,3404,3782,3291,,,
P3270,B3280,S3283,3405,3783,3292,,,
P3271,B3281,S3284,3406,3784,3293,,,
P3272,B3282,S3285,3407,3785,3294,,,
P3273,B3283,S3286,3408,3786,3295,,,
P3274,B3284,S3287,3409,3787,3296,,,
P3275,B3285,S3288,3410,3788,3297,,,
P3276,B3286,S3289,3411,3789,3298,,,
P3277,B3287,S3290,3412,3790,3299,,,
P3278,B3288,S3291,3413,3791,3300,,,
P3279,B3289,S3292,3414,3792,3301,,,
P3280,B3290,S3293,3415,3793,3302,,,
P3281,B3291,S3294,3416,3794,3303,,,
P3282,B3292,S3295,3417,3795,3304,,,
P3283,B3293,S3296,3418,3796,3305,,,
P3284,B3294,S3297,3419,3797,3306,,,
P3285,B3295,S3298,3420,3798,3307,,,
P3286,B3296,S3299,3421,3799,3308,,,
P3287,B3297,S3300,3422,3800,3309,,,
P3288,B3298,S3301,3423,3801,3310,,,
P3289,B3299,S3302,3424,3802,3311,,,
P3290,B3300,S3303,3425,3803,3312,,,
P3291,B3301,S3304,3426,3804,3313,,,
P3292,B3302,S3305,3427,3805,3314,,,
P3293,B3303,S3306,3428,3806,3315,,,
P3294,B3304,S3307,3429,3807,3316,,,
P3295,B3305,S3308,3430,3808,3317,,,
P3296,B3306,S3309,3431,3809,3318,,,
P3297,B3307,S3310,3432,3810,3319,,,
P3298,B3308,S3311,3433,3811,3320,,,
P3299,B3309,S3312,3434,3812,3321,,,
P3300,B3310,S3313,3435,3813,3322,,,
P3301,B3311,S3314,3436,3814,3323,,,
P3302,B3312,S3315,3437,3815,3324,,,
P3303,B3313,S3316,3438,3816,3325,,,
P3304,B3314,S3317,3439,3817,3326,,,
P3305,B3315,S3318,3440,3818,3327,,,
P3306,B3316,S3319,3441,3819,3328,,,
P3307,B3317,S3320,3442,3820,3329,,,
P3308,B3318,S3321,3443,3821,3330,,,
P3309,B3319,S3322,3444,3822,3331,,,
P3310,B3320,S3323,3445,3823,3332,,,
P3311,B3321,S3324,3446,3824,3333,,,
P3312,B3322,S3325,3447,3825,3334,,,
P3313,B3323,S3326,3448,3826,3335,,,
P3314,B3324,S3327,3449,3827,3336,,,
P3315,B3325,S3328,3450,3828,3337,,,
P3316,B3326,S3329,3451,3829,3338,,,
P3317,B3327,S3330,3452,3830,3339,,,
P3318,B3328,S3331,3453,3831,3340,,,
P3319,B3329,S3332,3454,3832,3341,,,
P3320,B3330,S3333,3455,3833,3342,,,
P3321,B3331,S3334,3456,3834,3343,,,
P3322,B3332,S3335,3457,3835,3344,,,
P3323,B3333,S3336,3458,3836,3345,,,
P3324,B3334,S3337,3459,3837,3346,,,
P3325,B3335,S3338,3460,3838,3347,,,
P3326,B3336,S3339,3461,3839,3348,,,
P3327,B3337,S3340,3462,3840,3349,,,
P3328,B3338,S3341,3463,3841,3350,,,
P3329,B3339,S3342,3464,3842,3351,,,
P3330,B3340,S3343,3465,3843,3352,,,
P3331,B3341,S3344,3466,3844,3353,,,
P3332,B3342,S3345,3467,3845,3354,,,
P3333,B3343,S3346,3468,3846,3355,,,
P3334,B3344,S3347,3469,3847,3356,,,
P3335,B3345,S3348,3470,3848,3357,,,
P3336,B3346,S3349,3471,3849,3358,,,
P3337,B3347,S3350,3472,3850,3359,,,
P3338,B3348,S3351,3473,3851,3360,,,
P3339,B3349,S3352,3474,3852,3361,,,
P3340,B3350,S3353,3475,3853,3362,,,
P3341,B3351,S3354,3476,3854,3363,,,
P3342,B3352,S3355,3477,3855,3364,,,
P3343,B3353,S3356,3478,3856,3365,,,
P3344,B3354,S3357,3479,3857,3366,,,
P3345,B3355,S3358,3480,3858,3367,,,
P3346,B3356,S3359,3481,3859,3368,,,
P3347,B3357,S3360,3482,3860,3369,,,
P3348,B3358,S3361,3483,3861,3370,,,
P3349,B3359,S3362,3484,3862,3371,,,
P3350,B3360,S3363,3485,3863,3372,,,
P3351,B3361,S3364,3486,3864,3373,,,
P3352,B3362,S3365,3487,3865,3374,,,
P3353,B3363,S3366,3488,3866,3375,,,
P3354,B3364,S3367,3489,3867,3376,,,
P3355,B3365,S3368,3490,3868,3377,,,
P3356,B3366,S3369,3491,3869,3378,,,
P3357,B3367,S3370,3492,3870,3379,,,
P3358,B3368,S3371,3493,3871,3380,,,
P3359,B3369,S3372,3494,3872,3381,,,
P3360,B3370,S3373,3495,3873,3382,,,
P3361,B3371,S3374,3496,3874,3383,,,
P3362,B3372,S3375,3497,3875,3384,,,
P3363,B3373,S3376,3498,3876,3385,,,
P3364,B3374,S3377,3499,3877,3386,,,
P3365,B3375,S3378,3500,3878,3387,,,
P3366,B3376,S3379,3501,3879,3388,,,
P3367,B3377,S3380,3502,3880,3389,,,
P3368,B3378,S3381,3503,3881,3390,,,
P3369,B3379,S3382,3504,3882,3391,,,
P3370,B3380,S3383,3505,3883,3392,,,
P3371,B3381,S3384,3506,3884,3393,,,
P3372,B3382,S3385,3507,3885,3394,,,
P3373,B3383,S3386,3508,3886,3395,,,
P3374,B3384,S3387,3509,3887,3396,,,
P3375,B3385,S3388,3510,3888,3397,,,
P3376,B3386,S3389,3511,3889,3398,,,
P3377,B3387,S3390,3512,3890,3399,,,
P3378,B3388,S3391,3513,3891,3400,,,
P3379,B3389,S3392,3514,3892,3401,,,
P3380,B3390,S3393,3515,3893,3402,,,
P3381,B3391,S3394,3516,3894,3403,,,
P3382,B3392,S3395,3517,3895,3404,,,
P3383,B3393,S3396,3518,3896,3405,,,
P3384,B3394,S3397,3519,3897,3406,,,
P3385,B3395,S3398,3520,3898,3407,,,
P3386,B3396,S3399,3521,3899,3408,,,
P3387,B3397,S3400,3522,3900,3409,,,
P3388,B3398,S3401,3523,3901,3410,,,
P3389,B3399,S3402,3524,3902,3411,,,
P3390,B3400,S3403,3525,3903,3412,,,
P3391,B3401,S3404,3526,3904,3413,,,
P3392,B3402,S3405,3527,3905,3414,,,
P3393,B3403,S3406,3528,3906,3415,,,
P3394,B3404,S3407,3529,3907,3416,,,
P3395,B3405,S3408,3530,3908,3417,,,
P3396,B3406,S3409,3531,3909,3418,,,
P3397,B3407,S3410,3532,3910,3419,,,
P3398,B3408,S3411,3533,3911,3420,,,
P3399,B3409,S3412,3534,3912,3421,,,
P3400,B3410,S3413,3535,3913,3422,,,
P3401,B3411,S3414,3536,3914,3423,,,
P3402,B3412,S3415,3537,3915,3424,,,
P3403,B3413,S3416,3538,3916,3425,,,
P3404,B3414,S3417,3539,3917,3426,,,
P3405,B3415,S3418,3540,3918,3427,,,
P3406,B3416,S3419,3541,3919,3428,,,
P3407,B3417,S3420,3542,3920,3429,,,
P3408,B3418,S3421,3543,3921,3430,,,
P3409,B3419,S3422,3544,3922,3431,,,
P3410,B3420,S3423,3545,3923,3432,,,
P3411,B3421,S3424,3546,3924,3433,,,
P3412,B3422,S3425,3547,3925,3434,,,
P3413,B3423,S3426,3548,3926,3435,,,
P3414,B3424,S3427,3549,3927,3436,,,
P3415,B3425,S3428,3550,3928,3437,,,
P3416,B3426,S3429,3551,3929,3438,,,
P3417,B3427,S3430,3552,3930,3439,,,
P3418,B3428,S3431,3553,3931,3440,,,
P3419,B3429,S3432,3554,3932,3441,,,
P3420,B3430,S3433,3555,3933,3442,,,
P3421,B3431,S3434,3556,3934,3443,,,
P3422,B3432,S3435,3557,3935,3444,,,
P3423,B3433,S3436,3558,3936,3445,,,
P3424,B3434,S3437,3559,3937,3446,,,
P3425,B3435,S3438,3560,3938,3447,,,
P3426,B3436,S3439,3561,3939,3448,,,
P3427,B3437,S3440,3562,3940,3449,,,
P3428,B3438,S3441,3563,3941,3450,,,
P3429,B3439,S3442,3564,3942,3451,,,
P3430,B3440,S3443,3565,3943,3452,,,
P3431,B3441,S3444,3566,3944,3453,,,
P3432,B3442,S3445,3567,3945,3454,,,
P3433,B3443,S3446,3568,3946,3455,,,
P3434,B3444,S3447,3569,3947,3456,,,
P3435,B3445,S3448,3570,3948,3457,,,
P3436,B3446,S3449,3571,3949,3458,,,
P3437,B3447,S3450,3572,3950,3459,,,
P3438,B3448,S3451,3573,3951,3460,,,
P3439,B3449,S3452,3574,3952,3461,,,
P3440,B3450,S3453,3575,3953,3462,,,
P3441,B3451,S3454,3576,3954,3463,,,
P3442,B3452,S3455,3577,3955,3464,,,
P3443,B3453,S3456,3578,3956,3465,,,
P3444,B3454,S3457,3579,3957,3466,,,
P3445,B3455,S3458,3580,3958,3467,,,
P3446,B3456,S3459,3581,3959,3468,,,
P3447,B3457,S3460,3582,3960,3469,,,
P3448,B3458,S3461,3583,3961,3470,,,
P3449,B3459,S3462,3584,3962,3471,,,
P3450,B3460,S3463,3585,3963,3472,,,
P3451,B3461,S3464,3586,3964,3473,,,
P3452,B3462,S3465,3587,3965,3474,,,
P3453,B3463,S3466,3588,3966,3475,,,
P3454,B3464,S3467,3589,3967,3476,,,
P3455,B3465,S3468,3590,3968,3477,,,
P3456,B3466,S3469,3591,3969,3478,,,
P3457,B3467,S3470,3592,3970,3479,,,
P3458,B3468,S3471,3593,3971,3480,,,
P3459,B3469,S3472,3594,3972,3481,,,
P3460,B3470,S3473,3595,3973,3482,,,
P3461,B3471,S3474,3596,3974,3483,,,
P3462,B3472,S3475,3597,3975,3484,,,
P3463,B3473,S3476,3598,3976,3485,,,
P3464,B3474,S3477,3599,3977,3486,,,
P3465,B3475,S3478,3600,3978,3487,,,
P3466,B3476,S3479,3601,3979,3488,,,
P3467,B3477,S3480,3602,3980,3489,,,
P3468,B3478,S3481,3603,3981,3490,,,
P3469,B3479,S3482,3604,3982,3491,,,
P3470,B3480,S3483,3605,3983,3492,,,
P3471,B3481,S3484,3606,3984,3493,,,
P3472,B3482,S3485,3607,3985,3494,,,
P3473,B3483,S3486,3608,3986,3495,,,
P3474,B3484,S3487,3609,3987,3496,,,
P3475,B3485,S3488,3610,3988,3497,,,
P3476,B3486,S3489,3611,3989,3498,,,
P3477,B3487,S3490,3612,3990,3499,,,
P3478,B3488,S3491,3613,3991,3500,,,
P3479,B3489,S3492,3614,3992,3501,,,
P3480,B3490,S3493,3615,3993,3502,,,
P3481,B3491,S3494,3616,3994,3503,,,
P3482,B3492,S3495,3617,3995,3504,,,
P3483,B3493,S3496,3618,3996,3505,,,
P3484,B3494,S3497,3619,3997,3506,,,
P3485,B3495,S3498,3620,3998,3507,,,
P3486,B3496,S3499,3621,3999,3508,,,
P3487,B3497,S3500,3622,4000,3509,,,
P3488,B3498,S3501,3623,4001,3510,,,
P3489,B3499,S3502,3624,4002,3511,,,
P3490,B3500,S3503,3625,4003,3512,,,
P3491,B3501,S3504,3626,4004,3513,,,
P3492,B3502,S3505,3627,4005,3514,,,
P3493,B3503,S3506,3628,4006,3515,,,
P3494,B3504,S3507,3629,4007,3516,,,
P3495,B3505,S3508,3630,4008,3517,,,
P3496,B3506,S3509,3631,4009,3518,,,
P3497,B3507,S3510,3632,4010,3519,,,
P3498,B3508,S3511,3633,4011,3520,,,
P3499,B3509,S3512,3634,4012,3521,,,
P3500,B3510,S3513,3635,4013,3522,,,
P3501,B3511,S3514,3636,4014,3523,,,
P3502,B3512,S3515,3637,4015,3524,,,
P3503,B3513,S3516,3638,4016,3525,,,
P3504,B3514,S3517,3639,4017,3526,,,
P3505,B3515,S3518,3640,4018,3527,,,
P3506,B3516,S3519,3641,4019,3528,,,
P3507,B3517,S3520,3642,4020,3529,,,
P3508,B3518,S3521,3643,4021,3530,,,
P3509,B3519,S3522,3644,4022,3531,,,
P3510,B3520,S3523,3645,4023,3532,,,
P3511,B3521,S3524,3646,4024,3533,,,
P3512,B3522,S3525,3647,4025,3534,,,
P3513,B3523,S3526,3648,4026,3535,,,
P3514,B3524,S3527,3649,4027,3536,,,
P3515,B3525,S3528,3650,4028,3537,,,
P3516,B3526,S3529,3651,4029,3538,,,
P3517,B3527,S3530,3652,4030,3539,,,
P3518,B3528,S3531,3653,4031,3540,,,
P3519,B3529,S3532,3654,4032,3541,,,
P3520,B3530,S3533,3655,4033,3542,,,
P3521,B3531,S3534,3656,4034,3543,,,
P3522,B3532,S3535,3657,4035,3544,,,
P3523,B3533,S3536,3658,4036,3545,,,
P3524,B3534,S3537,3659,4037,3546,,,
P3525,B3535,S3538,3660,4038,3547,,,
P3526,B3536,S3539,3661,4039,3548,,,
P3527,B3537,S3540,3662,4040,3549,,,
P3528,B3538,S3541,3663,4041,3550,,,
P3529,B3539,S3542,3664,4042,3551,,,
P3530,B3540,S3543,3665,4043,3552,,,
P3531,B3541,S3544,3666,4044,3553,,,
P3532,B3542,S3545,3667,4045,3554,,,
P3533,B3543,S3546,3668,4046,3555,,,
P3534,B3544,S3547,3669,4047,3556,,,
P3535,B3545,S3548,3670,4048,3557,,,
P3536,B3546,S3549,3671,4049,3558,,,
P3537,B3547,S3550,3672,4050,3559,,,
P3538,B3548,S3551,3673,4051,3560,,,
P3539,B3549,S3552,3674,4052,3561,,,
P3540,B3550,S3553,3675,4053,3562,,,
P3541,B3551,S3554,3676,4054,3563,,,
P3542,B3552,S3555,3677,4055,3564,,,
P3543,B3553,S3556,3678,4056,3565,,,
P3544,B3554,S3557,3679,4057,3566,,,
P3545,B3555,S3558,3680,4058,3567,,,
P3546,B3556,S3559,3681,4059,3568,,,
P3547,B3557,S3560,3682,4060,3569,,,
P3548,B3558,S3561,3683,4061,3570,,,
P3549,B3559,S3562,3684,4062,3571,,,
P3550,B3560,S3563,3685,4063,3572,,,
P3551,B3561,S3564,3686,4064,3573,,,
P3552,B3562,S3565,3687,4065,3574,,,
P3553,B3563,S3566,3688,4066,3575,,,
P3554,B3564,S3567,3689,4067,3576,,,
P3555,B3565,S3568,3690,4068,3577,,,
P3556,B3566,S3569,3691,4069,3578,,,
P3557,B3567,S3570,3692,4070,3579,,,
P3558,B3568,S3571,3693,4071,3580,,,
P3559,B3569,S3572,3694,4072,3581,,,
P3560,B3570,S3573,3695,4073,3582,,,
P3561,B3571,S3574,3696,4074,3583,,,
P3562,B3572,S3575,3697,4075,3584,,,
P3563,B3573,S3576,3698,4076,3585,,,
P3564,B3574,S3577,3699,4077,3586,,,
P3565,B3575,S3578,3700,4078,3587,,,
P3566,B3576,S3579,3701,4079,3588,,,
P3567,B3577,S3580,3702,4080,3589,,,
P3568,B3578,S3581,3703,4081,3590,,,
P3569,B3579,S3582,3704,4082,3591,,,
P3570,B3580,S3583,3705,4083,3592,,,
P3571,B3581,S3584,3706,4084,3593,,,
P3572,B3582,S3585,3707,4085,3594,,,
P3573,B3583,S3586,3708,4086,3595,,,
P3574,B3584,S3587,3709,4087,3596,,,
P3575,B3585,S3588,3710,4088,3597,,,
P3576,B3586,S3589,3711,4089,3598,,,
P3577,B3587,S3590,3712,4090,3599,,,
P3578,B3588,S3591,3713,4091,3600,,,
P3579,B3589,S3592,3714,4092,3601,,,
P3580,B3590,S3593,3715,4093,3602,,,
P3581,B3591,S3594,3716,4094,3603,,,
P3582,B3592,S3595,3717,4095,3604,,,
P3583,B3593,S3596,3718,4096,3605,,,
P3584,B3594,S3597,3719,4097,3606,,,
P3585,B3595,S3598,3720,4098,3607,,,
P3586,B3596,S3599,3721,4099,3608,,,
P3587,B3597,S3600,3722,4100,3609,,,
P3588,B3598,S3601,3723,4101,3610,,,
P3589,B3599,S3602,3724,4102,3611,,,
P3590,B3600,S3603,3725,4103,3612,,,
P3591,B3601,S3604,3726,4104,3613,,,
P3592,B3602,S3605,3727,4105,3614,,,
P3593,B3603,S3606,3728,4106,3615,,,
P3594,B3604,S3607,3729,4107,3616,,,
P3595,B3605,S3608,3730,4108,3617,,,
P3596,B3606,S3609,3731,4109,3618,,,
P3597,B3607,S3610,3732,4110,3619,,,
P3598,B3608,S3611,3733,4111,3620,,,
P3599,B3609,S3612,3734,4112,3621,,,
P3600,B3610,S3613,3735,4113,3622,,,
P3601,B3611,S3614,3736,4114,3623,,,
P3602,B3612,S3615,3737,4115,3624,,,
P3603,B3613,S3616,3738,4116,3625,,,
P3604,B3614,S3617,3739,4117,3626,,,
P3605,B3615,S3618,3740,4118,3627,,,
P3606,B3616,S3619,3741,4119,3628,,,
